id,utterance,label
ds10k-07638,What are the benefits of public speaking? (variant 1477),chat
ds10k-07639,Do you know any good jokes?,chat
ds10k-07640,Can you point to the emergency exit?,motion_query
ds10k-07641,Help me understand game theory briefly.,chat
ds10k-07642,Guide me through the lab. (variant 641),motion_query
ds10k-07643,Move to the left so I can pass.,motion_query
ds10k-07644,Turn your head and look at the window.,motion_query
ds10k-07645,Could you show me the marker in the lab.,motion_query
ds10k-07646,move the whiteboard to the parking area.,motion_query
ds10k-07647,Help me understand thermodynamics step by step.,chat
ds10k-07648,move the toolbox to the hallway.,motion_query
ds10k-07649,Point to the door. (variant 1404),motion_query
ds10k-07650,What is a good way to say thank you in Japanese?,chat
ds10k-07651,Explain linear algebra in one paragraph.,chat
ds10k-07652,What should I know about evolution ?,chat
ds10k-07653,Can you define 'algorithm'?,chat
ds10k-07654,How do I fix gradient explosion? (variant 290),chat
ds10k-07655,Who invented the refrigerator? (variant 768),chat
ds10k-07656,Help me understand computer vision step by step.,chat
ds10k-07657,Explain meditation for a beginner.,chat
ds10k-07658,What is the difference between Java and Python?,chat
ds10k-07659,Hand me the laptop. (variant 1454),motion_query
ds10k-07660,Stop moving and hold your position. (variant 19),motion_query
ds10k-07661,How do I calm a crying baby?,chat
ds10k-07662,Back away from the toolbox.,motion_query
ds10k-07663,How does epidemiology work? (variant 1657),chat
ds10k-07664,Reset your position to the starting point.,motion_query
ds10k-07665,Describe the main ideas behind database design. (variant 2296),chat
ds10k-07666,Wave your wrist. (variant 362),motion_query
ds10k-07667,Tell me about critical thinking.,chat
ds10k-07668,Compare SQL and FTP for beginners. (variant 2133),chat
ds10k-07669,Explain the theory of relativity simply.,chat
ds10k-07670,Explain digital privacy briefly.,chat
ds10k-07671,What is resume writing? (variant 2093),chat
ds10k-07672,How do I fix back pain? (variant 1601),chat
ds10k-07673,Can you do a short stretch? (variant 1637),motion_query
ds10k-07674,Can you explain how photosynthesis works?,chat
ds10k-07675,Tell me about the history of Rome.,chat
ds10k-07676,Stay where you are. (variant 884),motion_query
ds10k-07677,What should I know about thermodynamics in detail?,chat
ds10k-07678,Why is natural language processing important? (variant 2050),chat
ds10k-07679,Rotate toward the audience. (variant 1075),motion_query
ds10k-07680,Can you help me practice my English?,chat
ds10k-07681,Grab the charging dock with your right hand. (variant 32),motion_query
ds10k-07682,Nod if you agree with me.,motion_query
ds10k-07683,Place the cup on the coaster.,motion_query
ds10k-07684,Push the button on the console.,motion_query
ds10k-07685,Where can I find information about project management? (variant 471),chat
ds10k-07686,Could you move the elevator button to the conference room.,motion_query
ds10k-07687,What is the difference between SQL and SVM? (variant 1963),chat
ds10k-07688,Act out excitement. (variant 423),motion_query
ds10k-07689,Please move the exit sign to the charging station.,motion_query
ds10k-07690,Describe the main ideas behind microeconomics.,chat
ds10k-07691,Stop what you are doing.,motion_query
ds10k-07692,Guide me through the classroom. (variant 209),motion_query
ds10k-07693,Show me how to open a jar. (variant 1348),motion_query
ds10k-07694,Do you think I should take the job offer?,chat
ds10k-07695,What is resume writing? (variant 1633),chat
ds10k-07696,Can you solve this equation: 3x + 5 = 20?,chat
ds10k-07697,Pull the door open.,motion_query
ds10k-07698,Raise both arms for a stretch.,motion_query
ds10k-07699,show me the charging dock in the charging station.,motion_query
ds10k-07700,Show me how to press the button. (variant 628),motion_query
ds10k-07701,Give me advice about cryptography.,chat
ds10k-07702,Shake your head no.,motion_query
ds10k-07703,Look at the drawer. (variant 402),motion_query
ds10k-07704,move the marker to the classroom.,motion_query
ds10k-07705,I need help with cryptography for my homework. (variant 225),chat
ds10k-07706,Can you explain supply chains in simple terms? (variant 853),chat
ds10k-07707,What are the benefits of meditation? (variant 994),chat
ds10k-07708,Take three steps backward.,motion_query
ds10k-07709,Point to the closest chair.,motion_query
ds10k-07710,Could you move the plant to the classroom.,motion_query
ds10k-07711,Could you point to the window.,motion_query
ds10k-07712,move the red block to the charging station.,motion_query
ds10k-07713,What should I know about Python programming with examples?,chat
ds10k-07714,Explain blockchain in one paragraph.,chat
ds10k-07715,Explain personal finance in detail.,chat
ds10k-07716,Bring me the exit sign. (variant 874),motion_query
ds10k-07717,Bring me the power switch. (variant 658),motion_query
ds10k-07718,Show me your dance moves.,motion_query
ds10k-07719,What should I know about machine learning in one paragraph? (variant 1263),chat
ds10k-07720,Describe the main ideas behind blockchain. (variant 65),chat
ds10k-07721,Describe the main ideas behind supply chains. (variant 1353),chat
ds10k-07722,Can you suggest a book to read?,chat
ds10k-07723,How do I clean the filter?,chat
ds10k-07724,Explain robotics ethics step by step.,chat
ds10k-07725,Help me understand critical thinking . (variant 1471),chat
ds10k-07726,How does evolution work? (variant 921),chat
ds10k-07727,Explain resume writing for a beginner.,chat
ds10k-07728,Compare NoSQL and FTP for beginners.,chat
ds10k-07729,Make a gesture that means no. (variant 784),motion_query
ds10k-07730,What's the recipe for chocolate chip cookies?,chat
ds10k-07731,Open the drawer for me.,motion_query
ds10k-07732,I'm feeling a bit stressed. Can you cheer me up?,chat
ds10k-07733,Why is climate change important?,chat
ds10k-07734,Describe the main ideas behind human anatomy. (variant 1928),chat
ds10k-07735,What are the benefits of supply chains?,chat
ds10k-07736,What is natural language processing?,chat
ds10k-07737,Compare k-means and unsupervised learning for beginners. (variant 1167),chat
ds10k-07738,Summarize the history of computer vision. (variant 978),chat
ds10k-07739,Can you show me the blue cup in the classroom.,motion_query
ds10k-07740,Lead me to the conference room.,motion_query
ds10k-07741,Can you wave at me? (variant 1911),motion_query
ds10k-07742,What is the square root of 256?,chat
ds10k-07743,Where can I find information about natural language processing?,chat
ds10k-07744,Walk to the front door.,motion_query
ds10k-07745,Where can I find information about critical thinking? (variant 1483),chat
ds10k-07746,Explain compilers for a beginner.,chat
ds10k-07747,Could you point to the window. (variant 1941),motion_query
ds10k-07748,Could you move the blue cup to the hallway. (variant 1942),motion_query
ds10k-07749,Demonstrate how to press the button. (variant 123),motion_query
ds10k-07750,What is the difference between k-means and unsupervised learning?,chat
ds10k-07751,Can you wave at me? (variant 831),motion_query
ds10k-07752,Could you move the shelf to the kitchen.,motion_query
ds10k-07753,What are common mistakes in human anatomy? (variant 2155),chat
ds10k-07754,Step forward one pace.,motion_query
ds10k-07755,Stay where you are. (variant 488),motion_query
ds10k-07756,Could you show me the whiteboard in the lobby.,motion_query
ds10k-07757,Recommend resources for time management. (variant 1349),chat
ds10k-07758,Describe the main ideas behind linear algebra. (variant 2135),chat
ds10k-07759,When was the printing press discovered? (variant 1298),chat
ds10k-07760,show me the toolbox in the classroom.,motion_query
ds10k-07761,Put the marker on the table. (variant 156),motion_query
ds10k-07762,Stand up straight.,motion_query
ds10k-07763,Why is time management important?,chat
ds10k-07764,How does game theory work? (variant 2232),chat
ds10k-07765,Give me a list of healthy breakfast ideas.,chat
ds10k-07766,Help me understand computer vision briefly. (variant 1724),chat
ds10k-07767,Please show me the red block in the lobby.,motion_query
ds10k-07768,Please show me the red block in the workbench.,motion_query
ds10k-07769,Explain blockchain step by step.,chat
ds10k-07770,Grab the drawer with your right hand. (variant 1148),motion_query
ds10k-07771,Wave your hand.,motion_query
ds10k-07772,Please point at the chair. (variant 613),motion_query
ds10k-07773,show me the door in the lab.,motion_query
ds10k-07774,Walk towards the window.,motion_query
ds10k-07775,Move to the charging station. (variant 1917),motion_query
ds10k-07776,Please point at the window. (variant 793),motion_query
ds10k-07777,Tell me the steps to change a car tire.,chat
ds10k-07778,Describe the main ideas behind project management.,chat
ds10k-07779,Explain public speaking for a beginner.,chat
ds10k-07780,Compare SQL and momentum for beginners.,chat
ds10k-07781,Compare SQL and SVM for beginners. (variant 799),chat
ds10k-07782,What are the benefits of natural language processing? (variant 1523),chat
ds10k-07783,Describe the main ideas behind human anatomy. (variant 893),chat
ds10k-07784,Can you move the window to the kitchen.,motion_query
ds10k-07785,Can you do a short salute? (variant 665),motion_query
ds10k-07786,How do I improve my posture?,chat
ds10k-07787,I need a recommendation for a good book.,chat
ds10k-07788,Perform a dance for me. (variant 414),motion_query
ds10k-07789,Respond with a thumbs up.,motion_query
ds10k-07790,How does solar power work?,chat
ds10k-07791,What is the difference between supervised learning and Python?,chat
ds10k-07792,Could you move the trash bin to the conference room.,motion_query
ds10k-07793,Hand me the charging dock.,motion_query
ds10k-07794,move the first aid kit to the doorway.,motion_query
ds10k-07795,Can you explain meditation in simple terms? (variant 1520),chat
ds10k-07796,Can you translate 'hello' into Spanish?,chat
ds10k-07797,Please show me the fire extinguisher in the lobby.,motion_query
ds10k-07798,Raise your wrist. (variant 672),motion_query
ds10k-07799,Can you wave at me? (variant 1623),motion_query
ds10k-07800,I need help with public speaking for my homework.,chat
ds10k-07801,Summarize the history of digital privacy. (variant 380),chat
ds10k-07802,What is microeconomics? (variant 1978),chat
ds10k-07803,Please move the door to the classroom.,motion_query
ds10k-07804,Sit down on the floor.,motion_query
ds10k-07805,Explain resume writing briefly.,chat
ds10k-07806,Point to the elevator button.,motion_query
ds10k-07807,Lower your volume of speech.,motion_query
ds10k-07808,Demonstrate how to open a jar. (variant 1599),motion_query
ds10k-07809,Recommend resources for linear algebra. (variant 1418),chat
ds10k-07810,What are common mistakes in climate change?,chat
ds10k-07811,What should I know about sleep hygiene with examples?,chat
ds10k-07812,Explain robotics ethics . (variant 1101),chat
ds10k-07813,What are common mistakes in time management? (variant 1074),chat
ds10k-07814,Guide me through the hallway. (variant 29),motion_query
ds10k-07815,Give me advice about microeconomics.,chat
ds10k-07816,Bow like you're greeting someone.,motion_query
ds10k-07817,Could you move the charging dock to the charging station.,motion_query
ds10k-07818,What is the difference between reinforcement learning and FTP? (variant 537),chat
ds10k-07819,What causes writer's block? (variant 519),chat
ds10k-07820,Stay where you are. (variant 1856),motion_query
ds10k-07821,Please show me the elevator button in the kitchen.,motion_query
ds10k-07822,Put the blue cup on the table. (variant 48),motion_query
ds10k-07823,I feel lonely today.,chat
ds10k-07824,What would you do if you encountered a problem?,chat
ds10k-07825,Who invented CRISPR? (variant 331),chat
ds10k-07826,Step closer to the plant. (variant 1246),motion_query
ds10k-07827,When was the microscope discovered? (variant 562),chat
